instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,year,month,month_name,month_year,season_label,weather_label,weekday_label,day_type,temp_celsius,atemp_celsius,humidity_percent,windspeed_kmh,casual_share,registered_share,demand_segment
107,2011-01-05,1,0,1,15,0,3,1,1,0.3,0.2879,0.28,0.194,7,55,62,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Wednesday,Working Day,12.299999999999999,14.395,28.000000000000004,12.998000000000001,0.11290322580645161,0.8870967741935484,Medium
108,2011-01-05,1,0,1,16,0,3,1,1,0.3,0.3182,0.28,0.0896,4,85,89,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Wednesday,Working Day,12.299999999999999,15.909999999999998,28.000000000000004,6.0032,0.0449438202247191,0.9550561797752809,Medium
109,2011-01-05,1,0,1,17,0,3,1,1,0.24,0.2273,0.38,0.194,4,186,190,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Wednesday,Working Day,9.84,11.365,38.0,12.998000000000001,0.021052631578947368,0.9789473684210527,High
110,2011-01-05,1,0,1,18,0,3,1,1,0.24,0.2424,0.38,0.1343,3,166,169,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Wednesday,Working Day,9.84,12.120000000000001,38.0,8.9981,0.01775147928994083,0.9822485207100592,High
111,2011-01-05,1,0,1,19,0,3,1,1,0.24,0.2576,0.38,0.1045,5,127,132,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Wednesday,Working Day,9.84,12.879999999999999,38.0,7.0015,0.03787878787878788,0.9621212121212122,Medium
112,2011-01-05,1,0,1,20,0,3,1,1,0.22,0.2273,0.47,0.1642,7,82,89,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Wednesday,Working Day,9.02,11.365,47.0,11.0014,0.07865168539325842,0.9213483146067416,Medium
113,2011-01-05,1,0,1,21,0,3,1,1,0.2,0.197,0.51,0.194,3,40,43,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Wednesday,Working Day,8.200000000000001,9.85,51.0,12.998000000000001,0.06976744186046512,0.9302325581395349,Medium
114,2011-01-05,1,0,1,22,0,3,1,1,0.18,0.197,0.55,0.1343,1,41,42,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Wednesday,Working Day,7.38,9.85,55.00000000000001,8.9981,0.023809523809523808,0.9761904761904762,Medium
115,2011-01-05,1,0,1,23,0,3,1,1,0.2,0.2576,0.47,0.0,1,18,19,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Wednesday,Working Day,8.200000000000001,12.879999999999999,47.0,0.0,0.05263157894736842,0.9473684210526315,Low
116,2011-01-06,1,0,1,0,0,4,1,1,0.18,0.2424,0.55,0.0,0,11,11,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Thursday,Working Day,7.38,12.120000000000001,55.00000000000001,0.0,0.0,1.0,Low
117,2011-01-06,1,0,1,1,0,4,1,1,0.16,0.2273,0.64,0.0,0,4,4,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Thursday,Working Day,6.5600000000000005,11.365,64.0,0.0,0.0,1.0,Low
118,2011-01-06,1,0,1,2,0,4,1,1,0.16,0.2273,0.64,0.0,0,2,2,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Thursday,Working Day,6.5600000000000005,11.365,64.0,0.0,0.0,1.0,Low
119,2011-01-06,1,0,1,4,0,4,1,2,0.16,0.197,0.64,0.0896,0,1,1,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Thursday,Working Day,6.5600000000000005,9.85,64.0,6.0032,0.0,1.0,Low
120,2011-01-06,1,0,1,5,0,4,1,2,0.14,0.1818,0.69,0.0896,0,4,4,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Thursday,Working Day,5.74,9.09,69.0,6.0032,0.0,1.0,Low
121,2011-01-06,1,0,1,6,0,4,1,2,0.14,0.1667,0.63,0.1045,0,36,36,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Thursday,Working Day,5.74,8.334999999999999,63.0,7.0015,0.0,1.0,Low
122,2011-01-06,1,0,1,7,0,4,1,2,0.16,0.2273,0.59,0.0,0,95,95,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Thursday,Working Day,6.5600000000000005,11.365,59.0,0.0,0.0,1.0,Medium
123,2011-01-06,1,0,1,8,0,4,1,1,0.16,0.2273,0.59,0.0,3,216,219,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Thursday,Working Day,6.5600000000000005,11.365,59.0,0.0,0.0136986301369863,0.9863013698630136,High
124,2011-01-06,1,0,1,9,0,4,1,2,0.18,0.2424,0.51,0.0,6,116,122,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Thursday,Working Day,7.38,12.120000000000001,51.0,0.0,0.04918032786885246,0.9508196721311475,Medium
125,2011-01-06,1,0,1,10,0,4,1,1,0.2,0.2576,0.47,0.0,3,42,45,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Thursday,Working Day,8.200000000000001,12.879999999999999,47.0,0.0,0.06666666666666667,0.9333333333333333,Medium
126,2011-01-06,1,0,1,11,0,4,1,1,0.22,0.2576,0.44,0.0896,2,57,59,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Thursday,Working Day,9.02,12.879999999999999,44.0,6.0032,0.03389830508474576,0.9661016949152542,Medium
127,2011-01-06,1,0,1,12,0,4,1,1,0.26,0.2879,0.35,0.0,6,78,84,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Thursday,Working Day,10.66,14.395,35.0,0.0,0.07142857142857142,0.9285714285714286,Medium
128,2011-01-06,1,0,1,13,0,4,1,1,0.26,0.2727,0.35,0.1045,12,55,67,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Thursday,Working Day,10.66,13.635,35.0,7.0015,0.1791044776119403,0.8208955223880597,Medium
129,2011-01-06,1,0,1,14,0,4,1,1,0.28,0.2727,0.36,0.1642,11,59,70,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Thursday,Working Day,11.48,13.635,36.0,11.0014,0.15714285714285714,0.8428571428571429,Medium
130,2011-01-06,1,0,1,15,0,4,1,1,0.28,0.2727,0.36,0.0,8,54,62,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Thursday,Working Day,11.48,13.635,36.0,0.0,0.12903225806451613,0.8709677419354839,Medium
131,2011-01-06,1,0,1,16,0,4,1,1,0.26,0.2576,0.38,0.1642,12,74,86,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Thursday,Working Day,10.66,12.879999999999999,38.0,11.0014,0.13953488372093023,0.8604651162790697,Medium
132,2011-01-06,1,0,1,17,0,4,1,1,0.22,0.2273,0.51,0.1642,9,163,172,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Thursday,Working Day,9.02,11.365,51.0,11.0014,0.05232558139534884,0.9476744186046512,High
133,2011-01-06,1,0,1,18,0,4,1,1,0.22,0.2273,0.51,0.1343,5,158,163,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Thursday,Working Day,9.02,11.365,51.0,8.9981,0.03067484662576687,0.9693251533742331,High
134,2011-01-06,1,0,1,19,0,4,1,1,0.22,0.2576,0.55,0.0896,3,109,112,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Thursday,Working Day,9.02,12.879999999999999,55.00000000000001,6.0032,0.026785714285714284,0.9732142857142857,Medium
135,2011-01-06,1,0,1,20,0,4,1,1,0.2,0.2121,0.51,0.1642,3,66,69,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Thursday,Working Day,8.200000000000001,10.605,51.0,11.0014,0.043478260869565216,0.9565217391304348,Medium
136,2011-01-06,1,0,1,21,0,4,1,2,0.22,0.2121,0.55,0.2239,0,48,48,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Thursday,Working Day,9.02,10.605,55.00000000000001,15.001299999999999,0.0,1.0,Medium
137,2011-01-06,1,0,1,22,0,4,1,2,0.22,0.2121,0.51,0.2836,1,51,52,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Thursday,Working Day,9.02,10.605,51.0,19.0012,0.019230769230769232,0.9807692307692307,Medium
138,2011-01-06,1,0,1,23,0,4,1,2,0.2,0.197,0.59,0.194,4,19,23,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Thursday,Working Day,8.200000000000001,9.85,59.0,12.998000000000001,0.17391304347826086,0.8260869565217391,Low
139,2011-01-07,1,0,1,0,0,5,1,2,0.2,0.197,0.64,0.194,4,13,17,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Friday,Working Day,8.200000000000001,9.85,64.0,12.998000000000001,0.23529411764705882,0.7647058823529411,Low
140,2011-01-07,1,0,1,1,0,5,1,2,0.2,0.197,0.69,0.2239,2,5,7,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Friday,Working Day,8.200000000000001,9.85,69.0,15.001299999999999,0.2857142857142857,0.7142857142857143,Low
141,2011-01-07,1,0,1,2,0,5,1,2,0.2,0.197,0.69,0.2239,0,1,1,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Friday,Working Day,8.200000000000001,9.85,69.0,15.001299999999999,0.0,1.0,Low
142,2011-01-07,1,0,1,4,0,5,1,2,0.2,0.2121,0.69,0.1343,0,1,1,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Friday,Working Day,8.200000000000001,10.605,69.0,8.9981,0.0,1.0,Low
143,2011-01-07,1,0,1,5,0,5,1,3,0.22,0.2727,0.55,0.0,0,5,5,2011,1,Jan,2011-01,Spring,Light Snow / Light Rain,Friday,Working Day,9.02,13.635,55.00000000000001,0.0,0.0,1.0,Low
144,2011-01-07,1,0,1,6,0,5,1,2,0.2,0.2576,0.69,0.0,8,26,34,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Friday,Working Day,8.200000000000001,12.879999999999999,69.0,0.0,0.23529411764705882,0.7647058823529411,Low
145,2011-01-07,1,0,1,7,0,5,1,1,0.2,0.2121,0.69,0.1343,8,76,84,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Friday,Working Day,8.200000000000001,10.605,69.0,8.9981,0.09523809523809523,0.9047619047619048,Medium
146,2011-01-07,1,0,1,8,0,5,1,1,0.2,0.197,0.51,0.2537,20,190,210,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Friday,Working Day,8.200000000000001,9.85,51.0,16.997899999999998,0.09523809523809523,0.9047619047619048,High
147,2011-01-07,1,0,1,9,0,5,1,1,0.2,0.1818,0.47,0.2985,9,125,134,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Friday,Working Day,8.200000000000001,9.09,47.0,19.999499999999998,0.06716417910447761,0.9328358208955224,Medium
148,2011-01-07,1,0,1,10,0,5,1,1,0.22,0.197,0.37,0.3284,16,47,63,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Friday,Working Day,9.02,9.85,37.0,22.0028,0.25396825396825395,0.746031746031746,Medium
149,2011-01-07,1,0,1,11,0,5,1,2,0.2,0.197,0.4,0.2239,19,48,67,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Friday,Working Day,8.200000000000001,9.85,40.0,15.001299999999999,0.2835820895522388,0.7164179104477612,Medium
150,2011-01-07,1,0,1,12,0,5,1,2,0.2,0.197,0.37,0.2537,9,50,59,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Friday,Working Day,8.200000000000001,9.85,37.0,16.997899999999998,0.15254237288135594,0.847457627118644,Medium
151,2011-01-07,1,0,1,13,0,5,1,2,0.2,0.1818,0.37,0.2836,9,64,73,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Friday,Working Day,8.200000000000001,9.09,37.0,19.0012,0.1232876712328767,0.8767123287671232,Medium
152,2011-01-07,1,0,1,14,0,5,1,2,0.2,0.197,0.4,0.2537,7,43,50,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Friday,Working Day,8.200000000000001,9.85,40.0,16.997899999999998,0.14,0.86,Medium
153,2011-01-07,1,0,1,15,0,5,1,2,0.2,0.2121,0.37,0.1642,9,63,72,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Friday,Working Day,8.200000000000001,10.605,37.0,11.0014,0.125,0.875,Medium
154,2011-01-07,1,0,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,5,82,87,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Friday,Working Day,8.200000000000001,10.605,37.0,11.0014,0.05747126436781609,0.9425287356321839,Medium
155,2011-01-07,1,0,1,17,0,5,1,2,0.2,0.2576,0.37,0.0,9,178,187,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Friday,Working Day,8.200000000000001,12.879999999999999,37.0,0.0,0.0481283422459893,0.9518716577540107,High
156,2011-01-07,1,0,1,18,0,5,1,1,0.2,0.2273,0.4,0.0896,7,116,123,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Friday,Working Day,8.200000000000001,11.365,40.0,6.0032,0.056910569105691054,0.943089430894309,Medium
157,2011-01-07,1,0,1,19,0,5,1,1,0.16,0.197,0.55,0.0896,3,92,95,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Friday,Working Day,6.5600000000000005,9.85,55.00000000000001,6.0032,0.031578947368421054,0.968421052631579,Medium
158,2011-01-07,1,0,1,20,0,5,1,1,0.18,0.2121,0.47,0.1045,1,50,51,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Friday,Working Day,7.38,10.605,47.0,7.0015,0.0196078431372549,0.9803921568627451,Medium
159,2011-01-07,1,0,1,21,0,5,1,1,0.18,0.197,0.47,0.1343,0,39,39,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Friday,Working Day,7.38,9.85,47.0,8.9981,0.0,1.0,Low
160,2011-01-07,1,0,1,22,0,5,1,2,0.18,0.197,0.43,0.1642,2,34,36,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Friday,Working Day,7.38,9.85,43.0,11.0014,0.05555555555555555,0.9444444444444444,Low
161,2011-01-07,1,0,1,23,0,5,1,2,0.18,0.197,0.51,0.1642,1,14,15,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Friday,Working Day,7.38,9.85,51.0,11.0014,0.06666666666666667,0.9333333333333333,Low
162,2011-01-08,1,0,1,0,0,6,0,2,0.18,0.197,0.51,0.1642,1,24,25,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Saturday,Non-Working Day,7.38,9.85,51.0,11.0014,0.04,0.96,Low
163,2011-01-08,1,0,1,1,0,6,0,2,0.18,0.2121,0.55,0.0896,1,15,16,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Saturday,Non-Working Day,7.38,10.605,55.00000000000001,6.0032,0.0625,0.9375,Low
164,2011-01-08,1,0,1,2,0,6,0,2,0.18,0.2424,0.55,0.0,3,13,16,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Saturday,Non-Working Day,7.38,12.120000000000001,55.00000000000001,0.0,0.1875,0.8125,Low
165,2011-01-08,1,0,1,3,0,6,0,3,0.18,0.197,0.55,0.1642,0,7,7,2011,1,Jan,2011-01,Spring,Light Snow / Light Rain,Saturday,Non-Working Day,7.38,9.85,55.00000000000001,11.0014,0.0,1.0,Low
166,2011-01-08,1,0,1,4,0,6,0,3,0.18,0.197,0.55,0.1642,0,1,1,2011,1,Jan,2011-01,Spring,Light Snow / Light Rain,Saturday,Non-Working Day,7.38,9.85,55.00000000000001,11.0014,0.0,1.0,Low
167,2011-01-08,1,0,1,5,0,6,0,2,0.16,0.1667,0.74,0.1642,0,5,5,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Saturday,Non-Working Day,6.5600000000000005,8.334999999999999,74.0,11.0014,0.0,1.0,Low
168,2011-01-08,1,0,1,6,0,6,0,2,0.16,0.1667,0.74,0.1642,0,2,2,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Saturday,Non-Working Day,6.5600000000000005,8.334999999999999,74.0,11.0014,0.0,1.0,Low
169,2011-01-08,1,0,1,7,0,6,0,2,0.16,0.1818,0.74,0.1045,1,8,9,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Saturday,Non-Working Day,6.5600000000000005,9.09,74.0,7.0015,0.1111111111111111,0.8888888888888888,Low
170,2011-01-08,1,0,1,8,0,6,0,3,0.16,0.1818,0.93,0.1045,0,15,15,2011,1,Jan,2011-01,Spring,Light Snow / Light Rain,Saturday,Non-Working Day,6.5600000000000005,9.09,93.0,7.0015,0.0,1.0,Low
171,2011-01-08,1,0,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,0,20,20,2011,1,Jan,2011-01,Spring,Light Snow / Light Rain,Saturday,Non-Working Day,6.5600000000000005,9.09,93.0,7.0015,0.0,1.0,Low
172,2011-01-08,1,0,1,10,0,6,0,2,0.18,0.197,0.8,0.1642,5,56,61,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Saturday,Non-Working Day,7.38,9.85,80.0,11.0014,0.08196721311475409,0.9180327868852459,Medium
173,2011-01-08,1,0,1,11,0,6,0,2,0.2,0.1818,0.69,0.3881,2,60,62,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Saturday,Non-Working Day,8.200000000000001,9.09,69.0,26.0027,0.03225806451612903,0.967741935483871,Medium
174,2011-01-08,1,0,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582,8,90,98,2011,1,Jan,2011-01,Spring,Mist / Cloudy,Saturday,Non-Working Day,8.200000000000001,9.09,59.0,23.9994,0.08163265306122448,0.9183673469387755,Medium
175,2011-01-08,1,0,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,7,95,102,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Saturday,Non-Working Day,8.200000000000001,9.09,44.0,22.0028,0.06862745098039216,0.9313725490196079,Medium
176,2011-01-08,1,0,1,14,0,6,0,1,0.2,0.1667,0.32,0.4925,12,83,95,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Saturday,Non-Working Day,8.200000000000001,8.334999999999999,32.0,32.9975,0.12631578947368421,0.8736842105263158,Medium
177,2011-01-08,1,0,1,15,0,6,0,1,0.2,0.1667,0.32,0.4478,5,69,74,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Saturday,Non-Working Day,8.200000000000001,8.334999999999999,32.0,30.002599999999997,0.06756756756756757,0.9324324324324325,Medium
178,2011-01-08,1,0,1,16,0,6,0,1,0.18,0.1364,0.29,0.4478,8,68,76,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Saturday,Non-Working Day,7.38,6.819999999999999,28.999999999999996,30.002599999999997,0.10526315789473684,0.8947368421052632,Medium
179,2011-01-08,1,0,1,17,0,6,0,1,0.16,0.1212,0.37,0.5522,5,64,69,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Saturday,Non-Working Day,6.5600000000000005,6.0600000000000005,37.0,36.9974,0.07246376811594203,0.927536231884058,Medium
180,2011-01-08,1,0,1,18,0,6,0,1,0.14,0.1212,0.39,0.2985,3,52,55,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Saturday,Non-Working Day,5.74,6.0600000000000005,39.0,19.999499999999998,0.05454545454545454,0.9454545454545454,Medium
181,2011-01-08,1,0,1,19,0,6,0,1,0.14,0.1212,0.36,0.2537,4,26,30,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Saturday,Non-Working Day,5.74,6.0600000000000005,36.0,16.997899999999998,0.13333333333333333,0.8666666666666667,Low
182,2011-01-08,1,0,1,20,0,6,0,1,0.12,0.1212,0.36,0.2537,0,28,28,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Saturday,Non-Working Day,4.92,6.0600000000000005,36.0,16.997899999999998,0.0,1.0,Low
183,2011-01-08,1,0,1,21,0,6,0,1,0.12,0.1061,0.39,0.3582,2,35,37,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Saturday,Non-Working Day,4.92,5.305,39.0,23.9994,0.05405405405405406,0.9459459459459459,Low
184,2011-01-08,1,0,1,22,0,6,0,1,0.12,0.1061,0.36,0.3881,1,33,34,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Saturday,Non-Working Day,4.92,5.305,36.0,26.0027,0.029411764705882353,0.9705882352941176,Low
185,2011-01-08,1,0,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,0,22,22,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Saturday,Non-Working Day,4.1000000000000005,3.0300000000000002,39.0,30.002599999999997,0.0,1.0,Low
186,2011-01-09,1,0,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,1,24,25,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,4.1000000000000005,3.7900000000000005,42.0,26.0027,0.04,0.96,Low
187,2011-01-09,1,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,0,12,12,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,4.1000000000000005,3.0300000000000002,42.0,31.0009,0.0,1.0,Low
188,2011-01-09,1,0,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,0,11,11,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,4.1000000000000005,3.0300000000000002,46.0,31.0009,0.0,1.0,Low
189,2011-01-09,1,0,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,0,4,4,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,4.1000000000000005,3.7900000000000005,46.0,27.999299999999998,0.0,1.0,Low
190,2011-01-09,1,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,3.2800000000000002,4.545,53.0,12.998000000000001,0.0,1.0,Low
191,2011-01-09,1,0,1,5,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,3.2800000000000002,4.545,53.0,12.998000000000001,0.0,1.0,Low
192,2011-01-09,1,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,0,1,1,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,4.1000000000000005,4.545,49.0,19.0012,0.0,1.0,Low
193,2011-01-09,1,0,1,7,0,0,0,1,0.08,0.0909,0.53,0.194,1,5,6,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,3.2800000000000002,4.545,53.0,12.998000000000001,0.16666666666666666,0.8333333333333334,Low
194,2011-01-09,1,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,0,10,10,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,4.1000000000000005,4.545,49.0,19.0012,0.0,1.0,Low
195,2011-01-09,1,0,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,0,19,19,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,4.92,3.7900000000000005,46.0,35.0008,0.0,1.0,Low
196,2011-01-09,1,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,0,49,49,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,5.74,5.305,43.0,26.0027,0.0,1.0,Medium
197,2011-01-09,1,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,2,47,49,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,6.5600000000000005,6.0600000000000005,40.0,35.0008,0.04081632653061224,0.9591836734693877,Medium
198,2011-01-09,1,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,4,79,83,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,7.38,6.819999999999999,37.0,30.002599999999997,0.04819277108433735,0.9518072289156626,Medium
199,2011-01-09,1,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,6,69,75,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,8.200000000000001,8.334999999999999,34.0,30.002599999999997,0.08,0.92,Medium
200,2011-01-09,1,0,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,8,64,72,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,9.02,9.09,32.0,31.0009,0.1111111111111111,0.8888888888888888,Medium
201,2011-01-09,1,0,1,15,0,0,0,1,0.22,0.197,0.35,0.3582,5,77,82,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,9.02,9.85,35.0,23.9994,0.06097560975609756,0.9390243902439024,Medium
202,2011-01-09,1,0,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,13,79,92,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,8.200000000000001,8.334999999999999,34.0,30.002599999999997,0.14130434782608695,0.8586956521739131,Medium
203,2011-01-09,1,0,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,3,59,62,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,7.38,7.575,37.0,26.0027,0.04838709677419355,0.9516129032258065,Medium
204,2011-01-09,1,0,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,4,44,48,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,6.5600000000000005,6.819999999999999,40.0,22.0028,0.08333333333333333,0.9166666666666666,Medium
205,2011-01-09,1,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,1,40,41,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,6.5600000000000005,6.819999999999999,43.0,22.0028,0.024390243902439025,0.975609756097561,Medium
206,2011-01-09,1,0,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,0,38,38,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,5.74,6.0600000000000005,46.0,16.997899999999998,0.0,1.0,Low
207,2011-01-09,1,0,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,1,19,20,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,5.74,5.305,46.0,27.999299999999998,0.05,0.95,Low
208,2011-01-09,1,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,5,10,15,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,5.74,6.0600000000000005,46.0,19.999499999999998,0.3333333333333333,0.6666666666666666,Low
209,2011-01-09,1,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,0,6,6,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Sunday,Non-Working Day,4.92,6.819999999999999,50.0,12.998000000000001,0.0,1.0,Low
210,2011-01-10,1,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,2,3,5,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Monday,Working Day,4.92,6.0600000000000005,50.0,19.0012,0.4,0.6,Low
211,2011-01-10,1,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1,0,1,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Monday,Working Day,4.92,6.0600000000000005,50.0,19.0012,1.0,0.0,Low
212,2011-01-10,1,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,0,3,3,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Monday,Working Day,4.92,6.0600000000000005,50.0,15.001299999999999,0.0,1.0,Low
213,2011-01-10,1,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,0,1,1,2011,1,Jan,2011-01,Spring,Clear / Partly Cloudy,Monday,Working Day,4.92,6.0600000000000005,50.0,15.001299999999999,0.0,1.0,Low
